occurrenceID,basisOfRecord,catalogNumber,rightsHolder,recordedBy,individualCount,year,month,day,country,countryCode,stateProvince,decimalLatitude,decimalLongitude,county,locality,verbatimElevation,geodeticDatum,coordinateUncertaintyInMeters,identifiedBy,kingdom,phylum,class,order,family,genus,specificEpithet,scientificName,kingdom_api,phylum_api,class_api,order_api,family_api,taxonRank,scientificNameAuthorship,vernacularName,API_name
c4da32ea-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:122482,University of Guatemala,Vargas I,1,2000,5,24,Guatemala,GT,Petén,16.7825742,-90.1127601,La Libertad,Barrio Medrano,514,WGS84,699,Jaramillo R.,Plantae,Magnoliophyta,Equisetopsida,Poales,Cyperaceae,Eleocharis,elegans,Eleocharis elegans,Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,Species,(Kunth) Roem. & Schult.,,"{""usageKey"":2717227,""scientificName"":""Eleocharis elegans (Kunth) Roem. & Schult."",""canonicalName"":""Eleocharis elegans"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Cyperaceae"",""genus"":""Eleocharis"",""species"":""Eleocharis elegans"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":7708,""genusKey"":2716791,""speciesKey"":2717227,""synonym"":false,""class"":""Liliopsida""}"
c4da3538-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:123176,University of Guatemala,Vargas I,1,1998,3,5,Guatemala,GT,Petén,17.7243062,-89.3706422,Flores,Páramo de San Pedro. arriba de Totoró,240,WGS84,3016,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Racinaea,michelii,Racinaea michelii,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(Mez) M.A. Spencer & L.B. Sm.,,"{""usageKey"":2695739,""scientificName"":""Racinaea michelii (Mez) M.A.Spencer & L.B.Sm."",""canonicalName"":""Racinaea michelii"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Racinaea"",""species"":""Racinaea michelii"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":7289543,""speciesKey"":2695739,""synonym"":false,""class"":""Liliopsida""}"
c4da361e-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:124811,University of Guatemala,Vargas I,1,1999,8,22,Guatemala,GT,Petén,16.7825742,-90.1127601,La Libertad,Ciénaga de Jotaudo,514,WGS84,1423,Rivas A.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,tillandsioides,Aechmea tillandsioides,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(Mart. ex Schult. & Schult. f.) Baker,,"{""usageKey"":2698327,""scientificName"":""Aechmea tillandsioides (Mart. ex Schult. & Schult.f.) Baker"",""canonicalName"":""Aechmea tillandsioides"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea tillandsioides"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2698327,""synonym"":false,""class"":""Liliopsida""}"
c4da36fa-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:12486,University of Guatemala,Vargas I,1,1981,6,16,Guatemala,GT,Petén,17.6714453,-90.3115491,San Andres,Río Rosario,141,WGS84,12884,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,tonduzii,Aechmea tonduzii,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,Mez & Pittier ex Mez,,"{""usageKey"":2698213,""acceptedUsageKey"":11077520,""scientificName"":""Aechmea tonduzii Mez & Pittier"",""canonicalName"":""Aechmea tonduzii"",""rank"":""SPECIES"",""status"":""SYNONYM"",""confidence"":98,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=0; score=114; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Ronnbergia"",""species"":""Ronnbergia tonduzii"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2694466,""speciesKey"":11077520,""synonym"":true,""class"":""Liliopsida""}"
c4da37e0-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:124894,University of Guatemala,Vargas I,1,1999,6,11,Guatemala,GT,Petén,17.2255308,-90.9144835,La Libertad,Barrio San Judas,514,WGS84,1190,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Guzmania,lingulata,Guzmania lingulata,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(L.) Mez,,"{""usageKey"":2699095,""scientificName"":""Guzmania lingulata (L.) Mez"",""canonicalName"":""Guzmania lingulata"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Guzmania"",""species"":""Guzmania lingulata"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2698853,""speciesKey"":2699095,""synonym"":false,""class"":""Liliopsida""}"
c4da38bc-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:12672,University of Guatemala,Vargas I,1,1981,6,20,Guatemala,GT,Petén,17.6750011,-90.6608333,San Andres,Granja Montelindo,315,WGS84,1768,Díaz O.,Plantae,Magnoliophyta,Equisetopsida,Poales,Eriocaulaceae,Paepalanthus,alpestris,Paepalanthus alpestri,Plantae,Tracheophyta,Liliopsida,Poales,Eriocaulaceae,Species,(Körn.) Tissot-Squalli,,"{""usageKey"":8963029,""scientificName"":""Paepalanthus alpestris (Körn.) Tissot-Sq."",""canonicalName"":""Paepalanthus alpestris"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":95,""note"":""Similarity: name=95; authorship=0; classification=-2; rank=6; status=1; score=100; singleMatch=5"",""matchType"":""FUZZY"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Eriocaulaceae"",""genus"":""Paepalanthus"",""species"":""Paepalanthus alpestris"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3741,""genusKey"":8424714,""speciesKey"":8963029,""synonym"":false,""class"":""Liliopsida""}"
c4da3984-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:129955,University of Guatemala,Vargas I,1,1999,8,29,Guatemala,GT,Petén,17.4265141,-90.9187414,San Andres,Cañón del río Chicamocha,43,WGS84,2538,Gómez A.,Plantae,Magnoliophyta,Equisetopsida,Poales,Poaceae,Eleusine,indica,Eleusine indica,Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,Species,(L.) Gaertn.,Grama de matojo,"{""usageKey"":2705953,""scientificName"":""Eleusine indica (L.) Gaertn."",""canonicalName"":""Eleusine indica"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":98,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; nextMatch=3"",""matchType"":""EXACT"",""alternatives"":[{""usageKey"":10977558,""scientificName"":""Eleusine indica L."",""canonicalName"":""Eleusine indica"",""rank"":""SPECIES"",""status"":""DOUBTFUL"",""confidence"":96,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=-5; score=109"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Poaceae"",""genus"":""Eleusine"",""species"":""Eleusine indica"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3073,""genusKey"":2705952,""speciesKey"":10977558,""synonym"":false,""class"":""Liliopsida""},{""usageKey"":7373736,""scientificName"":""Eleusine indica Steud., 1854"",""canonicalName"":""Eleusine indica"",""rank"":""SPECIES"",""status"":""DOUBTFUL"",""confidence"":96,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=-5; score=109"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Poaceae"",""genus"":""Eleusine"",""species"":""Eleusine indica"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3073,""genusKey"":2705952,""speciesKey"":7373736,""synonym"":false,""class"":""Liliopsida""},{""usageKey"":4115246,""acceptedUsageKey"":4135816,""scientificName"":""Eleusine scindica (Boiss.) Duthie"",""canonicalName"":""Eleusine scindica"",""rank"":""SPECIES"",""status"":""SYNONYM"",""confidence"":9,""note"":""Similarity: name=5; authorship=0; classification=-2; rank=6; status=0; score=9"",""matchType"":""FUZZY"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Poaceae"",""genus"":""Dactyloctenium"",""species"":""Dactyloctenium scindicum"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3073,""genusKey"":2706187,""speciesKey"":4135816,""synonym"":true,""class"":""Liliopsida""}],""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Poaceae"",""genus"":""Eleusine"",""species"":""Eleusine indica"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3073,""genusKey"":2705952,""speciesKey"":2705953,""synonym"":false,""class"":""Liliopsida""}"
c4da3a60-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:132922,University of Guatemala,Vargas I,1,1999,3,26,Guatemala,GT,Petén,17.3738898,-90.1731849,San Andres,Canteras de Cementos del Nare S.A.,368,WGS84,1861,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Greigia,vulcanica,Greigia vulcanica,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,André,,"{""usageKey"":2693956,""scientificName"":""Greigia vulcanica André"",""canonicalName"":""Greigia vulcanica"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Greigia"",""species"":""Greigia vulcanica"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2693919,""speciesKey"":2693956,""synonym"":false,""class"":""Liliopsida""}"
c4da3c7c-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:13494,University of Guatemala,Hernández M,1,1981,12,3,Guatemala,GT,Petén,17.4715014,-90.7111793,San Andres,Finca El Páramo,500,WGS84,1600,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,tillandsioides,Aechmea tillandsioides,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(E. Morren ex Mez) L.B. Sm.,,"{""usageKey"":2698327,""scientificName"":""Aechmea tillandsioides (Mart. ex Schult. & Schult.f.) Baker"",""canonicalName"":""Aechmea tillandsioides"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea tillandsioides"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2698327,""synonym"":false,""class"":""Liliopsida""}"
c4da3d58-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:135891,University of Guatemala,Vargas I,1,2001,6,15,Guatemala,GT,Petén,17.4666948,-89.9835948,San Andres,Carretera a Choachi,514,WGS84,844,Correa M.; Duque A.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Guzmania,lingulata,Guzmania lingulata,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(L.) Mez,,"{""usageKey"":2699095,""scientificName"":""Guzmania lingulata (L.) Mez"",""canonicalName"":""Guzmania lingulata"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Guzmania"",""species"":""Guzmania lingulata"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2698853,""speciesKey"":2699095,""synonym"":false,""class"":""Liliopsida""}"
c4da3e34-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:137159,University of Guatemala,Vargas I,1,2015,5,5,Guatemala,GT,Petén,17.7468511,-89.9212555,San Andres,Carretera Olaya - Liborina,514,WGS84,183,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Catopsis,sessiliflora,Catopsis sessiliflora,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(Ruiz & Pav.) Mez,,"{""usageKey"":8411322,""scientificName"":""Catopsis sessiliflora (Ruiz & Pav.) Mez"",""canonicalName"":""Catopsis sessiliflora"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Catopsis"",""species"":""Catopsis sessiliflora"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2698780,""speciesKey"":8411322,""synonym"":false,""class"":""Liliopsida""}"
c4da3f10-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:137773,University of Guatemala,Vargas I,1,1998,12,10,Guatemala,GT,Petén,17.6750089,-90.6609383,San Andres,Río San Juan. debajo de Andagoya,170,WGS84,413,Aguirre J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Ronnbergia,maidifolia,Ronnbergia maidifolia,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,Mez,,"{""usageKey"":2694479,""scientificName"":""Ronnbergia maidifolia Mez"",""canonicalName"":""Ronnbergia maidifolia"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Ronnbergia"",""species"":""Ronnbergia maidifolia"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2694466,""speciesKey"":2694479,""synonym"":false,""class"":""Liliopsida""}"
c4da3fe2-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:138172,University of Guatemala,Vargas I,1,2000,9,27,Guatemala,GT,Petén,17.2255308,-90.9144835,La Libertad,Parque de Las Orquídeas,,WGS84,144,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Guzmania,lingulata,Guzmania lingulata,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(L.) Mez,,"{""usageKey"":2699095,""scientificName"":""Guzmania lingulata (L.) Mez"",""canonicalName"":""Guzmania lingulata"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Guzmania"",""species"":""Guzmania lingulata"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2698853,""speciesKey"":2699095,""synonym"":false,""class"":""Liliopsida""}"
c4da40be-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:140135,University of Guatemala,Fonnegra R,1,2004,2,19,Guatemala,GT,Petén,17.7172852,-90.3207015,San Andres,Hacienda El Cairo,220,WGS84,1049,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,longicuspis,aechmea longicuspis,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,Baker,,"{""usageKey"":2698265,""scientificName"":""Aechmea longicuspis Baker"",""canonicalName"":""Aechmea longicuspis"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":98,""note"":""Similarity: name=110; authorship=0; kingdom=0; rank=0; status=1; score=111; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea longicuspis"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2698265,""synonym"":false,""class"":""Liliopsida""}"
c4da4186-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:141639,University of Guatemala,Vargas I,1,2001,10,2,Guatemala,GT,Petén,17.5124396,-89.6279568,Flores,Orillas del río Caguán en las afueras del pueblo,214,WGS84,2280,Gómez A.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,veitchii,Aechmea veitchii,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,Baker,,"{""usageKey"":2698478,""acceptedUsageKey"":10890245,""scientificName"":""Aechmea veitchii Baker"",""canonicalName"":""Aechmea veitchii"",""rank"":""SPECIES"",""status"":""SYNONYM"",""confidence"":98,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=0; score=114; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Ronnbergia"",""species"":""Ronnbergia veitchii"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2694466,""speciesKey"":10890245,""synonym"":true,""class"":""Liliopsida""}"
c4da4262-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:144625,University of Guatemala,Betancur J,1,1999,9,11,Guatemala,GT,Petén,17.6908309,-90.6137227,San Andres,Gutiérrez a Fosca. río Sáname,150,WGS84,1004,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Catopsis,sessiliflora,Catopsis sessiliflora,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(Ruiz & Pav.) Mez,,"{""usageKey"":8411322,""scientificName"":""Catopsis sessiliflora (Ruiz & Pav.) Mez"",""canonicalName"":""Catopsis sessiliflora"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Catopsis"",""species"":""Catopsis sessiliflora"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2698780,""speciesKey"":8411322,""synonym"":false,""class"":""Liliopsida""}"
c4da44b0-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:144779,University of Guatemala,Betancur J,1,2003,3,19,Guatemala,GT,Petén,17.5546708,-89.2422108,Melchor de Mencos,Cuenca del río Buey,500,WGS84,3577,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Sequencia,serrata,Sequencia serrata,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(L.B. Sm.) Givnish,,"{""usageKey"":2693422,""scientificName"":""Sequencia serrata (L.B.Sm.) Givnish"",""canonicalName"":""Sequencia serrata"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; nextMatch=5"",""matchType"":""EXACT"",""alternatives"":[{""usageKey"":8206008,""scientificName"":""Seguenzia serrata B.A.Marshall, 1983"",""canonicalName"":""Seguenzia serrata"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":70,""note"":""Similarity: name=65; authorship=0; classification=-2; rank=6; status=1; score=70"",""matchType"":""FUZZY"",""kingdom"":""Animalia"",""phylum"":""Mollusca"",""order"":""Seguenziida"",""family"":""Seguenziidae"",""genus"":""Seguenzia"",""species"":""Seguenzia serrata"",""kingdomKey"":1,""phylumKey"":52,""classKey"":225,""orderKey"":9759304,""familyKey"":2859,""genusKey"":2293628,""speciesKey"":8206008,""synonym"":false,""class"":""Gastropoda""}],""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Sequencia"",""species"":""Sequencia serrata"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2694277,""speciesKey"":2693422,""synonym"":false,""class"":""Liliopsida""}"
c4da458c-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:144787,University of Guatemala,Betancur J,1,2003,3,19,Guatemala,GT,Petén,17.5995834,-89.1693552,Melchor de Mencos,Cuenca del río San Francisco,500,WGS84,3577,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Sequencia,serrata,Sequencia serrata,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(L.B. Sm.) Givnish,,"{""usageKey"":2693422,""scientificName"":""Sequencia serrata (L.B.Sm.) Givnish"",""canonicalName"":""Sequencia serrata"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; nextMatch=5"",""matchType"":""EXACT"",""alternatives"":[{""usageKey"":8206008,""scientificName"":""Seguenzia serrata B.A.Marshall, 1983"",""canonicalName"":""Seguenzia serrata"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":70,""note"":""Similarity: name=65; authorship=0; classification=-2; rank=6; status=1; score=70"",""matchType"":""FUZZY"",""kingdom"":""Animalia"",""phylum"":""Mollusca"",""order"":""Seguenziida"",""family"":""Seguenziidae"",""genus"":""Seguenzia"",""species"":""Seguenzia serrata"",""kingdomKey"":1,""phylumKey"":52,""classKey"":225,""orderKey"":9759304,""familyKey"":2859,""genusKey"":2293628,""speciesKey"":8206008,""synonym"":false,""class"":""Gastropoda""}],""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Sequencia"",""species"":""Sequencia serrata"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2694277,""speciesKey"":2693422,""synonym"":false,""class"":""Liliopsida""}"
c4da465e-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:144788,University of Guatemala,Betancur J,1,2003,3,19,Guatemala,GT,Petén,17.6719406,-89.2924027,Melchor de Mencos,De Fomeque a Chingaza,500,WGS84,3577,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Sequencia,serrata,Sequencia serrata,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,(L.B. Sm.) Givnish,,"{""usageKey"":2693422,""scientificName"":""Sequencia serrata (L.B.Sm.) Givnish"",""canonicalName"":""Sequencia serrata"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; nextMatch=5"",""matchType"":""EXACT"",""alternatives"":[{""usageKey"":8206008,""scientificName"":""Seguenzia serrata B.A.Marshall, 1983"",""canonicalName"":""Seguenzia serrata"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":70,""note"":""Similarity: name=65; authorship=0; classification=-2; rank=6; status=1; score=70"",""matchType"":""FUZZY"",""kingdom"":""Animalia"",""phylum"":""Mollusca"",""order"":""Seguenziida"",""family"":""Seguenziidae"",""genus"":""Seguenzia"",""species"":""Seguenzia serrata"",""kingdomKey"":1,""phylumKey"":52,""classKey"":225,""orderKey"":9759304,""familyKey"":2859,""genusKey"":2293628,""speciesKey"":8206008,""synonym"":false,""class"":""Gastropoda""}],""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Sequencia"",""species"":""Sequencia serrata"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2694277,""speciesKey"":2693422,""synonym"":false,""class"":""Liliopsida""}"
c4da4730-3da3-11ed-b878-0242ac120002,PreservedSpecimen,UWP:144925,University of Guatemala,Betancur J,1,2002,6,28,Guatemala,GT,Petén,17.5898156,-89.8465664,San Jose,Subpáramo de Sumapaz,260,WGS84,3651,Betancur J.,Plantae,Magnoliophyta,Equisetopsida,Poales,Bromeliaceae,Aechmea,brevicollis,Aechmea brevicollis,Plantae,Tracheophyta,Liliopsida,Poales,Bromeliaceae,Species,L.B. Sm.,,"{""usageKey"":2697813,""scientificName"":""Aechmea brevicollis L.B.Sm."",""canonicalName"":""Aechmea brevicollis"",""rank"":""SPECIES"",""status"":""ACCEPTED"",""confidence"":99,""note"":""Similarity: name=110; authorship=0; classification=-2; rank=6; status=1; score=115; singleMatch=5"",""matchType"":""EXACT"",""kingdom"":""Plantae"",""phylum"":""Tracheophyta"",""order"":""Poales"",""family"":""Bromeliaceae"",""genus"":""Aechmea"",""species"":""Aechmea brevicollis"",""kingdomKey"":6,""phylumKey"":7707728,""classKey"":196,""orderKey"":1369,""familyKey"":3740,""genusKey"":2697812,""speciesKey"":2697813,""synonym"":false,""class"":""Liliopsida""}"
