auto_id,station_id,scientific_name,amount,gear,auto_id,id,locality,region,latitude,longitude,date,climate,PH,temperature,turbidity,conductivity,DO,TDS,property,habitats,biology,auto_id,order,order_c,suborder,suborder_c,family,family_c,family_id,scientific_name,science_FDB,chinese,common_name,author
518,R44,Sicyopterus lagocephalus,7,電捕,123,R44,屏東中港溪,IV區,22.11364,120.87792,2010-12-20 15:00:00,晴,8.02,21.8,6.1,307,8.75,257,,"中港溪位於屏東縣滿州鄉，於八瑤灣出海，為恆春半島東側小型獨流入海的溪流之ㄧ。本樣站位於距離河口約500 m的下游河段，屬於純淡水域。地理位置為北緯22° 6+49.1"" ，東經120° 52+40.5""。於此次調查，中港溪樣站的水文資料於民國99年12月20日下午3點整的測定值如下：pH值為8.02，水溫21.80 ℃，濁度6.10 NTU，導電度307 μs/cm，溶氧量8.75，總溶解固體物含量(TDS)為257 mg/l ，調查當日該地區的天候為晴天。另外該河段的河寬約8.5 m，水深約0.4 m。水色清澈，該河段溪流底質以砂及卵石為主，溪流兩岸的溪畔環境尚稱自然。溪流水流豐沛，棲地型態以流區、淺瀨及小型潭區為主，河岸植被茂密，生長著許多木本及草本植物。",本次在屏東中港溪樣站的魚類相調查共計採獲6科10種魚類(見表5)，所記錄到的全部魚種皆屬於原生魚種，包含有鰻鱺科的鱸鰻；海龍科的無棘海龍；湯鯉科的湯鯉、大口湯鯉；溪鱧科的溪鱧；塘鱧科的棕塘鱧；鰕虎科的日本瓢鰭鰕虎、兔首瓢鰭鰕虎、寬帶裸身鰕虎、羅氏裸身鰕虎。此次調查採集共採獲魚類88尾。採獲數量最多的是棕塘鱧及日本瓢鰭鰕虎，分別採獲25、23尾，分別佔所有魚類採獲尾數的28.4、26.1 %，其個體體長分別介於3.5~8.0cm、3.6~7.2cm。採獲數量最少的是無棘海龍、羅氏裸身鰕虎、溪鱧，分別採獲2、2、1尾，各佔所有魚類採獲尾數的2.3、2.3、1.1 %，無棘海龍個體體長分別為8.2cm、9.5cm，羅氏裸身鰕虎個體體長分別為2.5cm、2.7cm，溪鱧個體體長為5.5cm。此次採集調查結果顯示，中港溪樣站的魚類相僅包括了兩側洄游型淡水魚，如羅氏裸身鰕虎、湯鯉等都是此類魚種，此為典型的恆春半島東側小型溪流魚類相，而中港溪也孕育了許多種類的兩側洄游型淡水魚，特別是鰕虎科魚種，而這趨勢這也反映在本次的調查結果上。,86,Perciformes,鱸形目,Gobioidei,鰕虎亞目,Gobiidae,鰕虎科,F460,Sicyopterus lagocephalus,Sicyopterus lagocephalus,兔頭禿頭鯊,,"(Pallas, 1770)"
519,R16,Sicyopterus lagocephalus,3,電捕,95,R16,龍洞坑溪,I區,25.11553,121.91317,2010-09-09 14:00:00,晴,8,25.6,10.5,196,8.33,161,,龍洞坑溪位於台北縣貢寮鄉，位於台灣東北角，於龍洞灣內出海，屬於一獨流入海的縣管河川。本樣站位於龍洞坑溪下游的2號省道旁的河段，屬於下游河段的純淡水域，地理位置為北緯25°6’  55.9”，東經121°54’ 47.4”。於此次調查，龍洞坑溪樣站的水文資料於民國99年9月9日下午2點整的測定值如下：pH值為8.00，水溫25.60 ℃，濁度10.5 NTU，導電度196 μs/cm，溶氧量8.33，總溶解固體物含量(TDS)為161 mg/l ，調查當日該地區的天候為晴。另外該河段的河寬約3 m，水深約0.38 m。水色清澈見底，該河段溪流底質以卵石為主，溪流兩岸的溪畔環境尚稱自然，僅有少部份溪段於省道經過處的河流兩岸為水泥所覆蓋。棲地型態以淺流及淺瀨為主，河岸伴生有木本及草本植物。,本次在龍洞坑溪樣站的魚類相調查共計採獲7科11種魚類，所採獲的皆為原生魚種，包含有鰻鱺科的鱸鰻；鯉科的台灣縱紋鱲；鰕虎科的台灣吻鰕虎、日本瓢鰭鰕虎、兔首瓢鰭鰕虎、曙首厚唇鯊及巴庫寡棘鰕虎；塘鱧科的棕塘鱧；鯻科的花身雞魚；鯔科的大鱗鮻。此次調查採集共採獲魚類117尾。採獲尾數較多的為大鱗鮻及棕塘鱧，分別採獲27及21尾，各佔所有魚類採獲尾數的23.1 %及17.9 %，其個體體長分別介於5.0~8.0cm、2.5~6.0cm；採獲數量最少的為曙首厚唇鯊及巴庫寡棘鰕虎，皆僅採獲1尾，只佔所有魚類採獲尾數的0.9 %，其個體體長分別為7.2cm、2.5cm。此次採集調查結果顯示，龍洞坑溪樣站的魚類相包括了初級性淡水魚及兩側洄游型淡水魚，前者以鯉科的台灣縱紋鱲為代表，後者以鱸鰻、日本瓢鰭鰕虎及台灣吻鰕虎為代表。龍洞坑溪一年四季出海口皆不會乾涸而保持暢通，因此極為適合兩側洄游型魚類洄游上溯至該河域覓食或棲息，也因此該處河域所調查到的11種原生魚種中有10種即屬於兩側洄游型魚類，比例極高。,86,Perciformes,鱸形目,Gobioidei,鰕虎亞目,Gobiidae,鰕虎科,F460,Sicyopterus lagocephalus,Sicyopterus lagocephalus,兔頭禿頭鯊,,"(Pallas, 1770)"
520,R58,Sicyopterus lagocephalus,3,電捕,137,R58,石坑溪中游,V區,23.30728,121.43575,2010-10-14 11:00:00,陰,8.73,29.8,8.9,380,9,312,,石坑溪位於台東縣長濱鄉，為海岸山脈小型獨流入海的溪流之ㄧ。本樣站位於11號省道上石坑橋旁往上溯約500 m的河段，屬於中游純淡水域。地理位置為北緯23°18’ 26.2”，東經121°26’  8.7”。於此次調查，石坑溪中游樣站的水文資料於民國99年10月14日上午11點整的測定值如下：pH值為8.73，水溫29.80 ℃，濁度8.9 NTU，導電度380 μs/cm，溶氧量9.00，總溶解固體物含量(TDS)為312 mg/l ，調查當日該地區的天候為陰天。另外該河段的河寬約4 m，水深約0.35 m。水色清澈而略帶淺綠色，該河段溪流底質以泥砂混合大型礫石、卵石為主，溪流兩岸的溪畔環境尚稱自然。溪流水流較淺，棲地型態以淺流、淺瀨為主，河岸植被茂密，伴生有木本及草本植物。,本次在石坑溪中游樣站的魚類相調查共計採獲2科4種魚類，所採獲的皆為原生魚種，包含有鰕虎科的大吻鰕虎、日本瓢鰭鰕虎及兔首瓢鰭鰕虎。此次調查採集共採獲魚類63尾。採獲數量最多的是日本瓢鰭鰕虎及大吻鰕虎，分別採獲36、19尾，分別佔所有魚類採獲尾數的57.1 %、30.2 %，其個體體長分別介於3.0~8.9cm、3.9~7.6cm。採獲數量最少的是兔首瓢鰭鰕虎，共採獲3尾，佔所有魚類採獲尾數的4.8 %，其個體體長介於5.0~5.3cm。此次採集調查結果顯示，石坑溪中游樣站的魚類相僅包括了兩側洄游型淡水魚，如兔首瓢鰭鰕虎便是此類魚種，此為典型的海岸山脈小型溪流魚類相。而石坑溪為海岸山脈地區小型的獨流入海溪流，在較少雨水的季節可能會出現溪水流量少，甚至斷流的情況，加上本樣站設於中游河段，因此在本次調查中並沒有調查到棕塘鱧等溯游能力較差的魚種的分布，因此魚種組成較河口河段單純。,86,Perciformes,鱸形目,Gobioidei,鰕虎亞目,Gobiidae,鰕虎科,F460,Sicyopterus lagocephalus,Sicyopterus lagocephalus,兔頭禿頭鯊,,"(Pallas, 1770)"
521,R38,Sicyopterus lagocephalus,6,電捕,117,R38,楓港溪上游,IV區,22.21639,120.77456,2010-12-21 11:00:00,晴,7.95,19.7,6.1,216,10.65,162,,"楓港溪位於屏東縣獅子鄉，於枋山鄉出海，為恆春半島西側較大型的溪流之ㄧ。本樣站位於伊屯，處於上游河段，屬於純淡水域。地理位置為北緯22° 12+59"" ，東經120° 46+28.4""。於此次調查，楓港溪上游樣站的水文資料於民國99年12月21日上午11點整的測定值如下：pH值為7.95，水溫19.70 ℃，濁度5.10 NTU，導電度216 μs/cm，溶氧量10.65，總溶解固體物含量(TDS)為162 mg/l ，調查當日該地區的天候為晴天。另外該河段的河寬約5 m，水深約0.5 m。水色清澈，該河段溪流底質以大片母岩混合礫石為主，溪流兩岸的溪畔環境尚稱自然。溪流水流豐沛，棲地型態以流區及潭區為主，河岸植被茂密，生長著許多木本及草本植物。",本次在楓港溪上游樣站的魚類相調查共計採獲2科6種魚類(見表5)，全部都屬於原生魚種，包含有鯉科的屏東縱紋鱲、高屏馬口鱲；鰕虎科的日本瓢鰭鰕虎、兔首瓢鰭鰕虎、恆春吻鰕虎、棘鱗裂唇鯊。此次調查採集共採獲魚類44尾。採獲數量最多的是日本瓢鰭鰕虎，共採獲15尾，分別佔所有魚類採獲尾數的34.1 %，其個體體長介於5.1~8.9cm。採獲數量最少的是棘鱗裂唇鯊，僅採獲1尾，佔所有魚類採獲尾數的2.3 %，其個體體長為3.1cm。此次採集調查結果顯示，楓港溪上游樣站的魚類相包括了初級性淡水魚及兩側洄游型淡水魚，前者如高屏馬口鱲，後者如日本瓢鰭鰕虎，此為典型的恆春半島西側溪流魚類相，而楓港溪也因為溪流水量豐沛而一年四季皆不會乾涸，因此孕育了許多種類的兩側洄游型魚種，其中不乏數量較少的棘鱗裂唇鯊；同時也因屬於恆春半島較大溪流，因此也可發現如屏東縱紋鱲及高屏馬口鱲等台灣南部特有淡水魚類的蹤跡。,86,Perciformes,鱸形目,Gobioidei,鰕虎亞目,Gobiidae,鰕虎科,F460,Sicyopterus lagocephalus,Sicyopterus lagocephalus,兔頭禿頭鯊,,"(Pallas, 1770)"
522,R40,Sicyopterus lagocephalus,10,電捕,119,R40,苦苓溪,IV區,22.16328,120.69869,2010-12-21 14:30:00,晴,7.89,20.1,5.2,312,9.2,322,,"苦苓溪位於屏東縣獅子鄉，於枋山鄉出海，為恆春半島西側小型獨流入海的溪流之ㄧ。本樣站位於26號省道385號橋旁的河段，位於下游河段，屬於純淡水域。地理位置為北緯22° 9+47.8"" ，東經， 120° 41+55.3""。於此次調查，苦苓樣站的水文資料於民國99年12月21日下午4點整的測定值如下：pH值為7.89，水溫20.10 ℃，濁度5.2 NTU，導電度312 μs/cm，溶氧量9.20，總溶解固體物含量(TDS)為322 mg/l ，調查當日該地區的天候為晴天。另外該河段的河寬約3.5 m，水深約0.4 m。水色清澈，該河段溪流底質以礫石及卵石為主，溪流兩岸的溪畔環境尚稱自然。溪流水流豐沛，棲地型態以流區及淺瀨為主，河岸植被茂密，生長著許多木本及草本植物。",本次在苦苓溪樣站的魚類相調查共計採獲4科6種魚類(見表5)，全部都屬於原生魚種，包含有鰻鱺科的鱸鰻；湯鯉科的湯鯉；鰕虎科的日本瓢鰭鰕虎、兔首瓢鰭鰕虎、恆春吻鰕虎以及溪鱧科的溪鱧。此次調查採集共採獲魚類69尾。採獲數量最多的是日本瓢鰭鰕虎，共採獲35尾，分別佔所有魚類採獲尾數的50.7 %，其個體體長介於2.5~9.1cm。採獲數量最少的是溪鱧，僅採獲1尾，佔所有魚類採獲尾數的1.4 %，其個體體長為5.2cm。此次採集調查結果顯示，苦苓溪樣站的魚類相包括了海源性的陸封型淡水魚及兩側洄游型淡水魚，前者如恆春吻鰕虎，後者如日本瓢鰭鰕虎及溪鱧，此為典型的恆春半島西側小型溪流魚類相，而苦苓溪也孕育了許多種類的鰕虎，其中包括恆春半島溪流特有的恆春吻鰕虎。,86,Perciformes,鱸形目,Gobioidei,鰕虎亞目,Gobiidae,鰕虎科,F460,Sicyopterus lagocephalus,Sicyopterus lagocephalus,兔頭禿頭鯊,,"(Pallas, 1770)"
244,L33,Silurus asotus,2,蛇籠,33,L33,德興池,苗栗縣,24.3838,120.76651,2009-03-05 15:30:00,晴時多雲,8.33,23.18,3,132,6,66,私有,"德興池位於三義鄉西湖村靠近國道一號，地理位置為北緯24°23+1.69""，東經120°45+ 59.43""，埤塘形狀略呈圓形，湖泊水體約為10公頃，湖深約5.0公尺。從訪談當地居民得知該處湖泊水源原為湧泉，自從台鐵開通後，湧泉水源逐漸減少，目前主要水源來自於雨水；並在本次調查不久前，水利會曾前來放養羅漢魚、白鱎進入該湖泊內，且尚有其他宗教團體來放養外來種魚類、蛇類進入此湖泊區域內。本湖泊為天然湖泊，原名「拐仔湖」，由青蛙的客語發音即為「拐子」而得名，位於西湖村東側，緊臨西湖渡假村，四周環境優雅，單面對山，於調查訪談期間，常有釣客前來垂釣，目前為西湖渡假村所有，且已經準備對此湖泊進行整建，準備開發為觀光地區。於此次調查，德興池水文棲地資料於民國98年3月5日下午15點30分的測定值如下: pH值為8.33，水溫23.18 ℃，濁度3 NTU，導電度132μs/cm，溶氧量6.00，總溶解固體物含量(TDS)為66 mg/l ，測量時氣候為晴天且多雲，水色呈灰綠色略清澈，埤塘底質為泥土混雜著礫石，湖畔皆為植被覆蓋或土壤裸露。在水生植物植被方面，本次調查中於德興池水域記錄到以挺水性型態生長的蘆葦、水莎草等兩種，浮水性型態生長的龍潭杏菜(Nymphoides coreana)、大萍、青萍、滿江紅(Azolla pinnata )等四種。",本次在德興池的魚類相調查以魚籠誘捕法、蛇籠誘捕法、沿岸目視法以及向釣客魚獲進行採集。採獲3科6種魚類共計21尾個體，其中屬於原生魚種的有鯉科的鯽魚、羅漢魚、白鱎以及紅鰭原鮊，鯰科的鯰魚(Silurus asotus)，鰕虎科的極樂吻鰕虎共採獲21尾個體；而外來引入種則無採獲。原生魚種鯉科的鯽魚，共採獲了10尾個體，且所採獲的個體體長分布則介於70-117 mm間；鯉科的羅漢魚僅採獲1尾個體，佔所有原生魚類採獲個體的4.8 %，且所採獲個體體長為73 mm；鯉科的白鱎僅採獲到1尾個體，佔所有原生魚類採獲個體的4.8 %，所採獲個體體長為140 mm；鯉科的紅鰭原鮊共採獲了2尾個體，佔所有原生魚類採獲個體的9.5 %，所採獲個體體長分別為213、235 mm；鯰科的鯰魚共採獲了2尾個體，佔所有原生魚類採獲個體的9.5 %，所採獲個體體長分別為310、350 mm，其中一尾有明顯外傷且受到水黴菌感染。在外來引入種方面，並未有採獲，但訪談當地居民以及從釣客得知，該湖泊曾被人放養許多外來種魚類，如慈鯛科的雜交吳郭魚、鱧科的線鱧等，以及養殖經濟型，如鯉科的草魚、青魚、鳙，除此之外還有些由釣客曾經釣獲過的原生魚種鰍科的泥鰍、鰻鱺科的鱸鰻(Anguilla marmorata)、白鰻(Anguilla japonica)、鯉科的鯉魚等，這些都是在此次調查中未捕獲的魚種。本樣站使用蛇籠採捕魚類之外，尚有捕獲台灣沼蝦2隻個體。在本樣站調查魚類相所使用不同採集法的採集效率如下：對原生魚種而言，使用魚籠則無採獲，使用蛇籠平均每小時每個籠具採獲量為0.18尾。顯示在該湖泊調查採集原生魚類以蛇籠誘捕法最有效率。,87,Siluriformes,鯰形目,,,Siluridae,鯰科,F147,Silurus asotus,Silurus asotus,鯰魚,念仔魚、廉仔、鯤魚、黃骨魚,"Linnaeus, 1758"
555,R35,Sinogastromyzon nantaiensis,1,電捕,114,R35,高屏溪小份尾,III區,23.001,120.57597,2010-03-06 10:00:00,晴,7.6,24.5,6.9,198,9.2,355,,小份尾樣站位於高雄縣杉林鄉，屬於高屏溪支流楠梓仙溪的支流枋寮溪。本樣站位於21號省道所通過的份尾橋旁河段。地理位置為北緯23°0’  3.6”，東經120°34’  33.5”。於此次調查，小份尾樣站的水文資料於民國99年3月6日上午10點的測定值如下：pH值為7.6，水溫24.5 ℃，濁度6.9 NTU，導電度198 μs/cm，溶氧量9.2，總溶解固體物含量(TDS)為355 mg/l 。調查當日該地區的天候為晴天。該河段的河寬約4 m，水深約0.35 m。水色清澈，該河段的溪流底質為卵石與泥砂混合，在溪流兩岸的溪畔環境，河岸除了一小段築有水泥堤岸外，大部分河段仍保留有砂石及土壤裸露，且有植物覆生。,本次在小份尾樣站的魚類相調查共計採獲4科7種魚類(見表4)，皆屬於原生魚種，分別是鯉科的高屏馬口鱲、何氏棘魞、高身白甲魚、台灣石，爬鰍科的南台中華爬岩鰍，鰍科的高屏花鰍，以及鰕虎科的南台吻鰕虎。此次調查採集共採獲魚類46尾。採獲尾數較多的為南台吻鰕虎及台灣石，分別採獲23及7尾，各佔所有採獲魚類採獲尾數的50  %及15.2 %，其個體體長分別介於3.8~6.8cm、4.0~8.0cm；採獲數量最少的為南台中華爬岩鰍，唯有採獲1尾，只佔所有原生魚種採獲數量的2.2 %，其個體體長為3.9cm。此次採集調查結果顯示，小份尾樣站的魚類相僅有初級性淡水魚，如鯉科的高屏馬口鱲及爬鰍科的南台中華爬岩鰍皆是。小份尾樣站處於中游河段，因此可調查到如高身白甲魚及南台中華爬岩鰍等高屏溪中游典型魚種。,88,Cypriniformes,鯉形目,,,Balitoridae,平鰭鰍科,F107,Sinogastromyzon nantaiensis,Sinogastromyzon nantaiensis,南台中華爬岩鰍,簸箕魚、木箕貼仔、石貼仔、棕簑貼,"Chen, Han & Fang, 2003"
505,R35,Spinibarbus hollandi,5,電捕,114,R35,高屏溪小份尾,III區,23.001,120.57597,2010-03-06 10:00:00,晴,7.6,24.5,6.9,198,9.2,355,,小份尾樣站位於高雄縣杉林鄉，屬於高屏溪支流楠梓仙溪的支流枋寮溪。本樣站位於21號省道所通過的份尾橋旁河段。地理位置為北緯23°0’  3.6”，東經120°34’  33.5”。於此次調查，小份尾樣站的水文資料於民國99年3月6日上午10點的測定值如下：pH值為7.6，水溫24.5 ℃，濁度6.9 NTU，導電度198 μs/cm，溶氧量9.2，總溶解固體物含量(TDS)為355 mg/l 。調查當日該地區的天候為晴天。該河段的河寬約4 m，水深約0.35 m。水色清澈，該河段的溪流底質為卵石與泥砂混合，在溪流兩岸的溪畔環境，河岸除了一小段築有水泥堤岸外，大部分河段仍保留有砂石及土壤裸露，且有植物覆生。,本次在小份尾樣站的魚類相調查共計採獲4科7種魚類(見表4)，皆屬於原生魚種，分別是鯉科的高屏馬口鱲、何氏棘魞、高身白甲魚、台灣石，爬鰍科的南台中華爬岩鰍，鰍科的高屏花鰍，以及鰕虎科的南台吻鰕虎。此次調查採集共採獲魚類46尾。採獲尾數較多的為南台吻鰕虎及台灣石，分別採獲23及7尾，各佔所有採獲魚類採獲尾數的50  %及15.2 %，其個體體長分別介於3.8~6.8cm、4.0~8.0cm；採獲數量最少的為南台中華爬岩鰍，唯有採獲1尾，只佔所有原生魚種採獲數量的2.2 %，其個體體長為3.9cm。此次採集調查結果顯示，小份尾樣站的魚類相僅有初級性淡水魚，如鯉科的高屏馬口鱲及爬鰍科的南台中華爬岩鰍皆是。小份尾樣站處於中游河段，因此可調查到如高身白甲魚及南台中華爬岩鰍等高屏溪中游典型魚種。,89,Cypriniformes,鯉形目,,,Cyprinidae,鯉科,F102,Spinibarbus hollandi,Spinibarbus hollandi,何氏棘鲃,更仔、留仔,"Oshima, 1919"
506,R36,Spinibarbus hollandi,3,電捕,115,R36,高屏溪大津,III區,22.93975,120.93975,2010-03-06 13:00:00,晴,7.82,24.1,9.3,275,9.9,431,,大津樣站位於高雄縣六龜鄉，屬於高屏溪支流荖濃溪。本樣站位於27號省道所通過的大津旁河段。地理位置為北緯22°56’  23.1”，東經120°56’  23.1”。於此次調查，大津樣站的水文資料於民國99年3月6日下午1點的測定值如下：pH值為7.82，水溫24.1 ℃，濁度9.3 NTU，導電度275 μs/cm，溶氧量9.9，總溶解固體物含量(TDS)為431 mg/l 。調查當日該地區的天候為晴天。該河段的河寬約7 m，水深約0.55 m。水色略帶灰白色而呈半透明，該河段的溪流底質為卵石與泥砂混合，本樣站除了緊鄰著道路那一側施以水泥化外，其餘大部分河段仍保留有大片廣闊的砂石裸露，且有植物覆生。,本次在大津樣站的魚類相調查共計採獲2科6種魚類(見表4)，皆屬於原生魚種，分別是鯉科的高屏馬口鱲、何氏棘魞、高身白甲魚、台灣石、高身小鰾鮈及鰕虎科的南台吻鰕虎。此次調查採集共採獲魚類28尾。採獲尾數較多的為南台吻鰕虎及高屏馬口鱲，分別採獲8及7尾，各佔所有原生魚類採獲尾數的28.6 %及25 %，其個體體長分別介於3.2~7.0cm、4.6~6.0cm；採獲數量最少的為採獲2尾的高身白甲魚，佔所有魚種採獲數量的7.1 %，其個體體長分別為9.5cm、9.8cm。此次採集調查結果顯示，大津樣站的魚類相僅有初級性淡水魚，如鯉科的高屏馬口鱲及高身小鰾鮈皆是。大津樣站處於中游河段，因此可調查到如高身小鰾鮈及高身白甲魚等高屏溪中游典型魚種。,89,Cypriniformes,鯉形目,,,Cyprinidae,鯉科,F102,Spinibarbus hollandi,Spinibarbus hollandi,何氏棘鲃,更仔、留仔,"Oshima, 1919"
156,L36,Squalidus banarescui,2,魚籠,36,L36,烏溪野塘,台中縣,24.00778,120.70767,2009-08-13 12:00:00,陰偶有雨,6.46,29.67,12,119,8.33,170,不明,"烏溪野塘位於台中縣霧峰鄉國道6號橋底下靠近烏溪河畔旁，地理位置為北緯24°00+28.0""，東經120° 42+27.6""，埤塘形狀略呈護城河形，湖面長約200公尺，湖面寬約10公尺，湖深約2公尺，海拔高度為113公尺。從調查期間訪談得知，本埤塘屬於人工湖泊，日前棲地環境曾受到國道六號興建的關係，導致於該埤塘內的魚類相貌改變，直到國道六號建造完成後才慢慢地恢復魚類相貌。於調查訪談期間，尚有許多釣客前來垂釣，由於適逢莫拉克颱風剛過境，烏溪河水湍急且混濁。附近則有私人農場，本埤塘水體則圍繞著農場。於此次調查，烏溪野塘水文棲地資料於民國98年8月13日中午12點整的測定值如下: pH值為6.46，水溫29.67 ℃，濁度12 NTU，導電度119 μs/cm，溶氧量8.33，總溶解固體物含量(TDS)為170 mg/l ，測量時氣候為陰天且間歇性下雨，水色呈墨綠色略透明，埤塘底質大多為細沙、泥土混雜，湖畔皆為植被覆蓋或土壤裸露。在水生植物植被方面，本次調查中於烏溪野塘水域記錄到挺水性生長型態的水柳、碎米莎草、水竹葉等三種，並未記錄到浮水性生長型態的植物。",本次在烏溪野塘的魚類相調查以魚籠誘捕法以及蛇籠誘捕法，以及向釣客漁獲進行採集測量。採獲3科7種魚類共計454尾個體，其中屬於原生魚種的有鯉科的巴氏銀鮈、史尼氏小鲃、羅漢魚、高體鰟鲏以及鰕虎科的極樂吻鰕虎；屬於外來魚種的包括鱧科的線鱧。在所有採獲的魚種中，原生魚類共採獲452尾個體數，佔所有採獲個體的99.6 %；外來引入種則採獲2尾個體，佔所有採獲個體的0.4 %。在原生魚種部分，採獲鯉科的高體鰟鲏一共採獲了22尾個體其中6尾個體向釣客魚獲採集而來，佔所有原生魚類採獲個體的4.9 %，所採獲個體體長分布則介於22-44 mm間；鰕虎科的極樂吻鰕虎，共採獲到2尾個體，佔所有原生魚類採獲個體的0.4 %，所採獲個體體長分別為20、25 mm；鯉科的史尼氏小鲃共採獲了5尾個體，佔所有原生魚類採獲個體的1.1 %，所採獲個體體長分布則介於30-37 mm間；鯉科的巴氏銀鮈一共採獲了2尾個體，佔所有原生魚類採獲個體的0.4 %，所採獲個體體長分別為20、25 mm；其採獲量最為優勢是鯉科的羅漢魚共採獲了421尾個體其中21尾向釣客魚獲採集而來，佔所有原生魚類採獲個體的93.1 %，且所採獲個體體長分布則介於為23-80 mm間。在外來引入種方面，鱧科的線鱧向釣客魚獲共採集到2尾個體，所採獲線鱧個體體長約為150 mm左右，顯然可見的這外來種魚類可能會對此埤塘中的原生魚類產生捕食等不利其生存之影響。在本樣站調查魚類相所使用不同採集法的採集效率如下：對原生魚種而言，使用魚籠平均每小時採獲量為27.73尾，使用蛇籠平均每小時每個籠具採獲量為1.5尾。顯示在該湖泊調查採集原生魚類以魚籠誘捕最有效率。台灣本島於彰化縣共有1個樣站(圖6)，該樣站敘述如下:,90,Cypriniformes,鯉形目,,,Cyprinidae,鯉科,F102,Squalidus banarescui,Squalidus banarescui,巴氏銀鮈,車栓仔、班氏銀鮈、中台銀鮈、班氏頜鬚鮈,"Chen & Chang, 2007"
608,R59,Stenogobius sp.,5,電捕,138,R59,石坑溪河口,V區,23.30108,121.43981,2010-10-14 13:00:00,陰,8.7,29.5,9.2,379,8.2,312,,本樣站位於11號省道上石坑橋旁的河口河段，雖位於河口，但由於溪流河段略帶有坡度，因此該處水域仍屬於純淡水域。地理位置為北緯23°18’ 3.9”，東經121°26’ 23.3”。於此次調查，石坑溪河口樣站的水文資料於民國99年10月14日下午1點整的測定值如下：pH值為8.70，水溫29.50℃，濁度9.2 NTU，導電度379 μs/cm，溶氧量8.20，總溶解固體物含量(TDS)為312 mg/l ，調查當日該地區的天候為陰天。另外該河段的河寬約10 m，水深約0.5 m。水色清澈而略帶淺綠色，該河段溪流底質以泥砂混合小型卵石為主，溪流兩岸的溪畔環境尚稱自然。溪流水流較緩，棲地型態以流區及小型潭區為主，河岸植被稀疏，伴生有些許草本植物。,本次在石坑溪河口樣站的魚類相調查共計採獲5科8種魚類，所採獲的皆為原生魚種，包含有鯻科的花身雞魚；湯鯉科的湯鯉；鯔科的大鱗鮻；塘鱧科的蓋刺塘鱧；鰕虎科的眼斑厚唇鯊、細鰕虎、日本瓢鰭鰕虎及兔首瓢鰭鰕虎。此次調查採集共採獲魚類58尾。採獲數量最多的是湯鯉及蓋刺塘鱧，分別採獲16、15尾，分別佔所有魚類採獲尾數的27.6 %、25.9 %，其個體體長分別介於3.5~7.0cm、5.0~12.5cm。採獲數量最少的是眼斑厚唇鯊及兔首瓢鰭鰕虎，分別採獲2及1尾，各佔所有魚類採獲尾數的3.4 %、1.7 %，其個體體長分別介於10.0~10.5cm、4.0cm。此次採集調查結果顯示，石坑溪河口樣站的魚類相僅包括了兩側洄游型淡水魚，如細鰕虎及兔首瓢鰭鰕虎便是此類魚種，此為典型的海岸山脈小型溪流魚類相，而除此之外，也發現了一些棲息地較為接近河口河段的魚種，如花身雞魚、大鱗鮻及蓋刺塘鱧，顯示採樣河段與魚種之間強大的關聯性，而本樣站並沒有調查到東部常見的特有吻鰕虎魚種大吻鰕虎的存在，應是因為該樣站位於河口水域，較不適合大吻鰕虎棲息的緣故。,91,Perciformes,鱸形目,Gobioidei,鰕虎亞目,Gobiidae,鰕虎科,F460,Stenogobius sp.,Stenogobius sp.,細鰕虎,,
